user_id,user_idx
16463676,1505
16464355,1506
16464469,1507
16465079,1508
16469505,1509
16470496,1510
16474992,1511
16475267,1512
16475634,1513
16476319,1514
16476840,1515
16478456,1516
16478501,1517
16481904,1518
16485255,1519
16488155,1520
16488579,1521
16490787,1522
16490790,1523
16491016,1524
16491924,1525
16492003,1526
16493786,1527
16495147,1528
16496087,1529
16496853,1530
16499147,1531
16499261,1532
16500498,1533
16501346,1534
16501420,1535
16502238,1536
16502450,1537
16504112,1538
16505729,1539
16505837,1540
16506565,1541
16514204,1542
16515082,1543
16518302,1544
16522393,1545
16528671,1546
16529278,1547
16529509,1548
16529734,1549
16531533,1550
16532495,1551
16540169,1552
16540741,1553
16543505,1554
16547438,1555
16548857,1556
16552921,1557
16553897,1558
16554252,1559
16555985,1560
16556132,1561
16559186,1562
16565243,1563
16568993,1564
16569663,1565
16571265,1566
16572455,1567
16572519,1568
16573230,1569
16576602,1570
16578369,1571
16582131,1572
16583554,1573
16585101,1574
16585306,1575
16585766,1576
16587241,1577
16593816,1578
16594261,1579
16597797,1580
16598745,1581
16602049,1582
16611239,1583
16613874,1584
16618860,1585
16620002,1586
16626947,1587
16630150,1588
16631049,1589
16631938,1590
16632437,1591
16634289,1592
16634544,1593
16635809,1594
16640775,1595
16645396,1596
16652075,1597
16659187,1598
16659562,1599
16661776,1600
16667549,1601
16670245,1602
16672155,1603
16672561,1604
16672644,1605
16678471,1606
16683271,1607
16687237,1608
16687416,1609
16688188,1610
16693309,1611
16694229,1612
16696943,1613
16698116,1614
16699185,1615
16701847,1616
16711026,1617
16712238,1618
16713322,1619
16713534,1620
16714538,1621
16715398,1622
16716135,1623
16722647,1624
16723213,1625
16725354,1626
16726646,1627
16726831,1628
16727183,1629
16737566,1630
16738904,1631
16740432,1632
16742190,1633
16743453,1634
16745837,1635
16748413,1636
16750895,1637
16751292,1638
16752148,1639
16779693,1640
16783496,1641
16784328,1642
16788320,1643
16789017,1644
16790394,1645
16794106,1646
16808530,1647
16809012,1648
16819561,1649
16819909,1650
16821304,1651
16827148,1652
16827688,1653
16828264,1654
16829397,1655
16830094,1656
16831827,1657
16833942,1658
16841670,1659
16843450,1660
16844168,1661
16847779,1662
16855049,1663
16857062,1664
16860343,1665
16861429,1666
16861566,1667
16863762,1668
16866659,1669
16868321,1670
16877172,1671
16877374,1672
16883288,1673
16883950,1674
16884489,1675
16890518,1676
16900267,1677
16910131,1678
16911012,1679
16911584,1680
16927047,1681
16929400,1682
16930489,1683
16931849,1684
16936237,1685
16938726,1686
16938991,1687
16942727,1688
16944165,1689
16949354,1690
16959406,1691
16960902,1692
16971042,1693
16973097,1694
16973333,1695
16975896,1696
16976839,1697
16977059,1698
16977432,1699
16978119,1700
16981266,1701
16982305,1702
16982413,1703
16984207,1704
16986914,1705
16988803,1706
16989052,1707
16990814,1708
17001302,1709
17004825,1710
17006906,1711
17010163,1712
17012177,1713
17012707,1714
17013467,1715
17014593,1716
17015576,1717
17017064,1718
17019081,1719
17019546,1720
17029338,1721
17030149,1722
17031599,1723
17032345,1724
17035763,1725
17040452,1726
17051842,1727
17052499,1728
17053065,1729
17053353,1730
17055997,1731
17057314,1732
17068940,1733
17069442,1734
17070252,1735
17071444,1736
17072206,1737
17076876,1738
17078422,1739
17082120,1740
17084948,1741
17092070,1742
17094323,1743
17098159,1744
17100783,1745
17101183,1746
17105246,1747
17107705,1748
17108735,1749
17111029,1750
17115595,1751
17119424,1752
17121216,1753
17125020,1754
17125133,1755
17132531,1756
17133897,1757
17138582,1758
17139596,1759
17140223,1760
17141163,1761
17143673,1762
17147864,1763
17150428,1764
17152635,1765
17153994,1766
17163918,1767
17164664,1768
17169390,1769
17176889,1770
17178342,1771
17179747,1772
17187236,1773
17187345,1774
17194257,1775
17195363,1776
17197784,1777
17199419,1778
17201202,1779
17203795,1780
17204460,1781
17204519,1782
17205449,1783
17208565,1784
17209379,1785
17212474,1786
17222116,1787
17225782,1788
17227379,1789
17233536,1790
17235625,1791
17235735,1792
17237253,1793
17239071,1794
17239871,1795
17243582,1796
17246506,1797
17247683,1798
17247981,1799
17257471,1800
17261660,1801
17264634,1802
17266544,1803
17267235,1804
17268481,1805
17270617,1806
17274913,1807
17278675,1808
17280062,1809
17282169,1810
17282312,1811
17300150,1812
17300548,1813
17302973,1814
17305433,1815
17310646,1816
17313002,1817
17314616,1818
17316885,1819
17331746,1820
17343153,1821
17346158,1822
17346579,1823
17350532,1824
17351063,1825
17353325,1826
17363642,1827
17364368,1828
17366667,1829
17367006,1830
17372783,1831
17378574,1832
17379393,1833
17383566,1834
17385903,1835
17387823,1836
17390256,1837
17391441,1838
17391764,1839
17393059,1840
17393532,1841
17394946,1842
17400044,1843
17400752,1844
17401234,1845
17403977,1846
17408916,1847
17412990,1848
17418353,1849
17424872,1850
17425181,1851
17426310,1852
17428614,1853
17431441,1854
17434395,1855
17436585,1856
17439145,1857
17442173,1858
17445583,1859
17446493,1860
17450053,1861
17453775,1862
17453820,1863
17463137,1864
17463686,1865
17479253,1866
17484950,1867
17493073,1868
17494767,1869
17497628,1870
17511748,1871
17514024,1872
17515820,1873
17515958,1874
17517420,1875
17521695,1876
17524863,1877
17525510,1878
17526927,1879
17529790,1880
17531703,1881
17533064,1882
17537467,1883
17539187,1884
17539336,1885
17541792,1886
17543649,1887
17545469,1888
17549739,1889
17552342,1890
17561562,1891
17566400,1892
17566459,1893
17569440,1894
17577374,1895
17580293,1896
17581213,1897
17583572,1898
17586038,1899
17588385,1900
17592536,1901
17597022,1902
17597031,1903
17597438,1904
17597547,1905
17600254,1906
17600391,1907
17601151,1908
17602601,1909
17602996,1910
17604533,1911
17613435,1912
17614726,1913
17615105,1914
17622972,1915
17624202,1916
17624543,1917
17626165,1918
17626959,1919
17632091,1920
17641288,1921
17641427,1922
17644786,1923
17644995,1924
17645067,1925
17648725,1926
17651932,1927
17656744,1928
17657268,1929
17665641,1930
17665712,1931
17666340,1932
17666692,1933
17666980,1934
17667695,1935
17668880,1936
17669247,1937
17670682,1938
17671506,1939
17671872,1940
17672594,1941
17674444,1942
17678747,1943
17679507,1944
17679977,1945
17685208,1946
17685638,1947
17686959,1948
17687436,1949
17688757,1950
17691286,1951
17691309,1952
17691647,1953
17693831,1954
17694306,1955
17694440,1956
17695016,1957
17697238,1958
17698263,1959
17698956,1960
17703110,1961
17709396,1962
17710543,1963
17714851,1964
17717272,1965
17718754,1966
17719592,1967
17719679,1968
17720657,1969
17730392,1970
17730875,1971
17732606,1972
17734425,1973
17735061,1974
17740069,1975
17742467,1976
17748961,1977
17755085,1978
17756112,1979
17757642,1980
17758023,1981
17758382,1982
17758398,1983
17759437,1984
17765336,1985
17770816,1986
17774075,1987
17775362,1988
17780763,1989
17781206,1990
17785882,1991
17788039,1992
17788120,1993
17791451,1994
17795776,1995
17796849,1996
17797401,1997
17801101,1998
17801749,1999
17804002,2000
17804200,2001
17806480,2002
17808011,2003
17809655,2004
17813312,2005
17816452,2006
17817208,2007
17823154,2008
17824071,2009
17824099,2010
17825554,2011
17825817,2012
17830132,2013
17831767,2014
17832723,2015
17832938,2016
17833215,2017
17836435,2018
17836555,2019
17837341,2020
17837520,2021
17839493,2022
17841865,2023
17842604,2024
17845170,2025
17852043,2026
17852703,2027
17855119,2028
17855382,2029
17857396,2030
17865252,2031
17869094,2032
17872080,2033
17874169,2034
17874892,2035
17880388,2036
17884196,2037
17885145,2038
17885227,2039
17885604,2040
17886038,2041
17886409,2042
17886845,2043
17889126,2044
17892197,2045
17896573,2046
17897383,2047
17904365,2048
17907402,2049
17907878,2050
17907987,2051
17909913,2052
17915515,2053
17916213,2054
17918361,2055
17920472,2056
17921132,2057
17925414,2058
17929459,2059
17930084,2060
17930575,2061
17931424,2062
17934084,2063
17942048,2064
17944423,2065
17945804,2066
17953982,2067
17954643,2068
17956303,2069
17956502,2070
17960275,2071
17962556,2072
17968063,2073
17970503,2074
17970907,2075
17972308,2076
17976213,2077
17983733,2078
17984709,2079
17984846,2080
17985565,2081
17995528,2082
17999859,2083
17999966,2084
18006752,2085
18008403,2086
18009221,2087
18009912,2088
18011418,2089
18012632,2090
18014327,2091
18018468,2092
18019990,2093
18020819,2094
18025295,2095
18025377,2096
18025531,2097
18025821,2098
18026638,2099
18031780,2100
18032410,2101
18035665,2102
18035760,2103
18038429,2104
18039599,2105
18042298,2106
18043755,2107
18045477,2108
18050271,2109
18052474,2110
18052655,2111
18057450,2112
18061953,2113
18067159,2114
18076485,2115
18083070,2116
18083420,2117
18085010,2118
18085291,2119
18085903,2120
18095543,2121
18098616,2122
18101571,2123
18102514,2124
18102864,2125
18103681,2126
18103862,2127
18104458,2128
18107651,2129
18110455,2130
18111280,2131
18111483,2132
18119308,2133
18120770,2134
18120772,2135
18121304,2136
18122529,2137
18122583,2138
18123000,2139
18125387,2140
18127749,2141
18128814,2142
18129633,2143
18131291,2144
